file1,"cod_event_in;id_volcan;est;componente;id_evento_macro;cod_event;id_tecnica;fecha_pick;autor;t_p;t_s;c_p;c_s;inicio;snr;polar;fecha_cr;descripcion;label_event;amplitud;coda;frecuencia
2546;99;FRE;Z;20171214_151724.134 ;FREZ14-12-2017_15:16:45.996;1;2021-07-04 23:27:26.528 ;4Testing;2017-12-14T15:17:24.137Z;2017-12-14T15:16:56.653Z;0;0;0;-35068;c;0002-07-21T00:00:00Z;sin comentario;1;31.706;14-12-2017 15:17;1
2548;99;SHG;Z;20171214_151730.162 ;SHGZ14-12-2017_15:17:29.685;1;2021-07-04 23:27:26.530 ;4Testing;2017-12-14T15:17:30.162Z;2017-12-14T15:17:34.122Z;0;0;0;18796;c;0002-07-21T00:00:00Z;sin comentario;1;21.524;14-12-2017 15:17;1
2549;99;FRE;Z;20171214_151804.217 ;FREZ14-12-2017_15:17:27.525;1;2021-07-04 23:27:26.531 ;4Testing;2017-12-14T15:18:04.217Z;2017-12-14T15:18:12.268Z;0;0;0;-181084;c;0002-07-21T00:00:00Z;sin comentario;1;30.309;14-12-2017 15:17;1
2550;99;FRE;Z;20171214_151812.322 ;FREZ14-12-2017_15:18:07.465;1;2021-07-04 23:27:26.532 ;4Testing;2017-12-14T15:18:12.322Z;2017-12-14T15:18:12.222Z;0;0;0;-5.39;c;0002-07-21T00:00:00Z;sin comentario;1;30.083;14-12-2017 15:18;1
2551;99;NBL;Z;20171214_152644.448 ;NBLZ14-12-2017_15:25:56.415;1;2021-07-04 23:27:26.532 ;4Testing;2017-12-14T15:26:44.448Z;2017-12-14T15:26:01.062Z;0;0;0;-19068;c;0002-07-21T00:00:00Z;sin comentario;1;38.224;14-12-2017 15:26;1
2552;99;FRE;Z;20171214_153632.072 ;FREZ14-12-2017_15:36:28.493;1;2021-07-04 23:27:26.533 ;4Testing;2017-12-14T15:36:32.072Z;2017-12-14T15:36:32.092Z;0;0;0;-33311;c;0002-07-21T00:00:00Z;sin comentario;1;18.062;14-12-2017 15:36;1
2553;99;FRE;Z;20171214_153730.012 ;FREZ14-12-2017_15:37:25.872;1;2021-07-04 23:27:26.534 ;4Testing;2017-12-14T15:37:30.012Z;2017-12-14T15:37:30.922Z;0;0;0;151856;c;0002-07-21T00:00:00Z;sin comentario;1;25.461;14-12-2017 15:37;1
2554;99;FRE;Z;20171214_155114.227 ;FREZ14-12-2017_15:50:34.176;1;2021-07-04 23:27:26.535 ;4Testing;2017-12-14T15:51:14.227Z;2017-12-14T15:50:38.852Z;0;0;0;-0.96209;c;0002-07-21T00:00:00Z;sin comentario;1;29.834;14-12-2017 15:50;1
2555;99;FRE;Z;20171214_155345.993 ;FREZ14-12-2017_15:53:33.042;1;2021-07-04 23:27:26.535 ;4Testing;2017-12-14T15:53:45.993Z;2017-12-14T15:53:45.623Z;0;0;0;-1.08;c;0002-07-21T00:00:00Z;sin comentario;1;64.096;14-12-2017 15:53;1
2556;99;FRE;Z;20171214_155935.999 ;FREZ14-12-2017_15:58:40.906;1;2021-07-04 23:27:26.536 ;4Testing;2017-12-14T15:59:35.999Z;2017-12-14T15:59:35.759Z;0;0;0;6788;c;0002-07-21T00:00:00Z;sin comentario;1;66.371;14-12-2017 15:58;1
2557;99;FRE;Z;20171214_161141.072 ;FREZ14-12-2017_16:11:37.451;1;2021-07-04 23:27:26.537 ;4Testing;2017-12-14T16:11:41.072Z;2017-12-14T16:11:42.062Z;0;0;0;51688;c;0002-07-21T00:00:00Z;sin comentario;1;19.137;14-12-2017 16:11;1
2558;99;FRE;Z;20171214_161241.182 ;FREZ14-12-2017_16:12:36.650;1;2021-07-04 23:27:26.538 ;4Testing;2017-12-14T16:12:41.182Z;2017-12-14T16:12:42.252Z;0;0;0;255755;c;0002-07-21T00:00:00Z;sin comentario;1;68.418;14-12-2017 16:12;1
2559;99;FRE;Z;20171214_161327.542 ;FREZ14-12-2017_16:13:23.319;1;2021-07-04 23:27:26.539 ;4Testing;2017-12-14T16:13:27.542Z;2017-12-14T16:13:32.793Z;0;0;0;-23943;c;0002-07-21T00:00:00Z;sin comentario;1;34.012;14-12-2017 16:13;1
2560;99;SHG;Z;20171214_161337.159 ;SHGZ14-12-2017_16:12:38.350;1;2021-07-04 23:27:26.539 ;4Testing;2017-12-14T16:13:37.159Z;2017-12-14T16:13:30.168Z;0;0;0;-67817;c;0002-07-21T00:00:00Z;sin comentario;1;50.904;14-12-2017 16:12;1
2561;99;FRE;Z;20171214_161350.512 ;FREZ14-12-2017_16:13:45.388;1;2021-07-04 23:27:26.540 ;4Testing;2017-12-14T16:13:50.512Z;2017-12-14T16:13:48.632Z;0;0;0;-26822;c;0002-07-21T00:00:00Z;sin comentario;1;25.569;14-12-2017 16:13;1
2562;99;SHG;Z;20171214_161433.968 ;SHGZ14-12-2017_16:13:42.348;1;2021-07-04 23:27:26.541 ;4Testing;2017-12-14T16:14:33.968Z;2017-12-14T16:13:46.701Z;0;0;0;-130438;c;0002-07-21T00:00:00Z;sin comentario;1;18.952;14-12-2017 16:13;1
2563;99;FRE;Z;20171214_161953.262 ;FREZ14-12-2017_16:19:49.701;1;2021-07-04 23:27:26.542 ;4Testing;2017-12-14T16:19:53.262Z;2017-12-14T16:19:54.652Z;0;0;0;109294;c;0002-07-21T00:00:00Z;sin comentario;1;24.588;14-12-2017 16:20;1
2564;99;FRE;Z;20171214_162810.802 ;FREZ14-12-2017_16:28:07.031;1;2021-07-04 23:27:26.543 ;4Testing;2017-12-14T16:28:10.802Z;2017-12-14T16:28:26.784Z;0;0;0;301368;c;0002-07-21T00:00:00Z;sin comentario;1;67.823;14-12-2017 16:28;1
2565;99;SHG;Z;20171214_162810.802 ;SHGZ14-12-2017_16:28:06.091;1;2021-07-04 23:27:26.543 ;4Testing;2017-12-14T16:28:10.942Z;2017-12-14T16:28:12.152Z;0;0;0;25258;c;0002-07-21T00:00:00Z;sin comentario;1;43.033;14-12-2017 16:28;1
2566;99;FRE;Z;20171214_170150.582 ;FREZ14-12-2017_17:01:45.781;1;2021-07-04 23:27:26.544 ;4Testing;2017-12-14T17:01:50.582Z;2017-12-14T17:01:51.782Z;0;0;0;351482;c;0002-07-21T00:00:00Z;sin comentario;1;148.556;14-12-2017 17:02;1
2567;99;SHG;Z;20171214_170150.582 ;SHGZ14-12-2017_17:01:45.821;1;2021-07-04 23:27:26.545 ;4Testing;2017-12-14T17:01:50.643Z;2017-12-14T17:01:52.453Z;0;0;0;189019;c;0002-07-21T00:00:00Z;sin comentario;1;102.674;14-12-2017 17:02;1
2568;99;NBL;Z;20171214_170150.582 ;NBLZ14-12-2017_17:01:49.491;1;2021-07-04 23:27:26.546 ;4Testing;2017-12-14T17:01:50.922Z;2017-12-14T17:01:52.352Z;0;0;0;255386;c;0002-07-21T00:00:00Z;sin comentario;1;23.618;14-12-2017 17:02;1
2569;99;CHS;Z;20171214_170150.582 ;CHSZ14-12-2017_17:01:47.851;1;2021-07-04 23:27:26.547 ;4Testing;2017-12-14T17:01:51.022Z;2017-12-14T17:01:52.242Z;0;0;0;170523;c;0002-07-21T00:00:00Z;sin comentario;1;28.211;14-12-2017 17:01;1
2570;99;FRE;Z;20171214_170544.652 ;FREZ14-12-2017_17:05:40.676;1;2021-07-04 23:27:26.547 ;4Testing;2017-12-14T17:05:44.652Z;2017-12-14T17:05:45.472Z;0;0;0;174708;c;0002-07-21T00:00:00Z;sin comentario;1;1.921;14-12-2017 17:05;1
2571;99;FU2;Z;20171214_171313.812 ;FU2Z14-12-2017_17:13:08.637;1;2021-07-04 23:27:26.548 ;4Testing;2017-12-14T17:13:13.812Z;2017-12-14T17:13:13.302Z;0;0;0;-61252;c;0002-07-21T00:00:00Z;sin comentario;1;0.86475;14-12-2017 17:13;1
2572;99;SHG;Z;20171214_173028.042 ;SHGZ14-12-2017_17:30:22.807;1;2021-07-04 23:27:26.549 ;4Testing;2017-12-14T17:30:28.042Z;2017-12-14T17:30:31.043Z;0;0;0;42661;c;0002-07-21T00:00:00Z;sin comentario;1;275.581;14-12-2017 17:33;1
2573;99;CHS;Z;20171214_173028.042 ;CHSZ14-12-2017_17:30:23.767;1;2021-07-04 23:27:26.550 ;4Testing;2017-12-14T17:30:28.842Z;2017-12-14T17:30:31.172Z;0;0;0;336541;c;0002-07-21T00:00:00Z;sin comentario;1;115.227;14-12-2017 17:31;1
2574;99;NBL;Z;20171214_173028.042 ;NBLZ14-12-2017_17:30:24.437;1;2021-07-04 23:27:26.551 ;4Testing;2017-12-14T17:30:29.502Z;2017-12-14T17:30:30.502Z;0;0;0;269196;c;0002-07-21T00:00:00Z;sin comentario;1;9.147;14-12-2017 17:31;1
2575;99;FU2;Z;20171214_173028.042 ;FU2Z14-12-2017_17:30:27.587;1;2021-07-04 23:27:26.551 ;4Testing;2017-12-14T17:30:30.642Z;2017-12-14T17:30:37.533Z;0;0;0;203312;c;0002-07-21T00:00:00Z;sin comentario;1;4.103;14-12-2017 17:30;1
2576;99;FRE;Z;20171214_173107.787 ;FREZ14-12-2017_17:30:22.967;1;2021-07-04 23:27:26.552 ;4Testing;2017-12-14T17:31:07.787Z;2017-12-14T17:30:36.492Z;0;0;0;-0.54163;c;0002-07-21T00:00:00Z;sin comentario;1;248.042;14-12-2017 17:33;1
2577;99;SHG;Z;20171214_173342.016 ;SHGZ14-12-2017_17:33:11.643;1;2021-07-04 23:27:26.553 ;4Testing;2017-12-14T17:33:42.016Z;2017-12-14T17:33:06.741Z;0;0;0;-20351;c;0002-07-21T00:00:00Z;sin comentario;1;24.942;14-12-2017 17:33;1
2578;99;FRE;Z;20171214_173742.992 ;FREZ14-12-2017_17:37:39.398;1;2021-07-04 23:27:26.554 ;4Testing;2017-12-14T17:37:42.992Z;2017-12-14T17:37:44.902Z;0;0;0;91676;c;0002-07-21T00:00:00Z;sin comentario;1;43.052;14-12-2017 17:37;1
2579;99;SHG;Z;20171214_173742.992 ;SHGZ14-12-2017_17:37:40.558;1;2021-07-04 23:27:26.555 ;4Testing;2017-12-14T17:37:44.352Z;2017-12-14T17:37:45.882Z;0;0;0;99803;c;0002-07-21T00:00:00Z;sin comentario;1;30.367;14-12-2017 17:37;1
2580;99;FRE;Z;20171214_173936.558 ;FREZ14-12-2017_17:38:49.377;1;2021-07-04 23:27:26.556 ;4Testing;2017-12-14T17:39:36.558Z;2017-12-14T17:38:53.082Z;0;0;0;-0.25345;c;0002-07-21T00:00:00Z;sin comentario;1;21.283;14-12-2017 17:38;1
2581;99;SHG;Z;20171214_174150.365 ;SHGZ14-12-2017_17:41:25.594;1;2021-07-04 23:27:26.557 ;4Testing;2017-12-14T17:41:50.365Z;2017-12-14T17:41:53.195Z;0;0;0;-23998;c;0002-07-21T00:00:00Z;sin comentario;1;31.627;14-12-2017 17:42;1
2582;99;FRE;Z;20171214_174206.729 ;FREZ14-12-2017_17:41:14.194;1;2021-07-04 23:27:26.558 ;4Testing;2017-12-14T17:42:06.729Z;2017-12-14T17:42:06.359Z;0;0;0;-22353;c;0002-07-21T00:00:00Z;sin comentario;1;42.975;14-12-2017 17:42;1
2583;99;SHG;Z;20171214_174323.249 ;SHGZ14-12-2017_17:42:33.572;1;2021-07-04 23:27:26.558 ;4Testing;2017-12-14T17:43:23.249Z;2017-12-14T17:42:29.621Z;0;0;0;-38009;c;0002-07-21T00:00:00Z;sin comentario;1;24.153;14-12-2017 17:42;1
2584;99;FRE;Z;20171214_174407.097 ;FREZ14-12-2017_17:43:28.441;1;2021-07-04 23:27:26.559 ;4Testing;2017-12-14T17:44:07.097Z;2017-12-14T17:43:33.212Z;0;0;0;-120947;c;0002-07-21T00:00:00Z;sin comentario;1;22.849;14-12-2017 17:43;1
2585;99;FRE;Z;20171214_174502.015 ;FREZ14-12-2017_17:44:33.260;1;2021-07-04 23:27:26.561 ;4Testing;2017-12-14T17:45:02.015Z;2017-12-14T17:45:22.628Z;0;0;0;0.93573;c;0002-07-21T00:00:00Z;sin comentario;1;29.888;14-12-2017 17:44;1
2586;99;FRE;Z;20171214_174522.755 ;FREZ14-12-2017_17:44:58.529;1;2021-07-04 23:27:26.562 ;4Testing;2017-12-14T17:45:22.755Z;2017-12-14T17:45:25.015Z;0;0;0;-30662;c;0002-07-21T00:00:00Z;sin comentario;1;29.888;14-12-2017 17:45;1
2587;99;FRE;Z;20171214_174635.277 ;FREZ14-12-2017_17:45:56.798;1;2021-07-04 23:27:26.563 ;4Testing;2017-12-14T17:46:35.277Z;2017-12-14T17:46:06.133Z;0;0;0;-58476;c;0002-07-21T00:00:00Z;sin comentario;1;23.633;14-12-2017 17:46;1
2588;99;FRE;Z;20171214_174635.277 ;FREZ14-12-2017_17:46:31.728;1;2021-07-04 23:27:26.565 ;4Testing;2017-12-14T17:46:35.282Z;2017-12-14T17:46:44.163Z;0;0;0;-21913;c;0002-07-21T00:00:00Z;sin comentario;1;25.025;14-12-2017 17:46;1
2589;99;FRE;Z;20171214_174742.767 ;FREZ14-12-2017_17:47:02.037;1;2021-07-04 23:27:26.566 ;4Testing;2017-12-14T17:47:42.767Z;2017-12-14T17:47:49.648Z;0;0;0;-24555;c;0002-07-21T00:00:00Z;sin comentario;1;25.024;14-12-2017 17:47;1
2590;99;FRE;Z;20171214_174835.058 ;FREZ14-12-2017_17:47:45.486;1;2021-07-04 23:27:26.567 ;4Testing;2017-12-14T17:48:35.058Z;2017-12-14T17:47:49.592Z;0;0;0;-35524;c;0002-07-21T00:00:00Z;sin comentario;1;2.103;14-12-2017 17:47;1
2591;99;FRE;Z;20171214_175209.877 ;FREZ14-12-2017_17:51:28.342;1;2021-07-04 23:27:26.568 ;4Testing;2017-12-14T17:52:09.877Z;2017-12-14T17:51:33.182Z;0;0;0;-24173;c;0002-07-21T00:00:00Z;sin comentario;1;27.183;14-12-2017 17:51;1
2592;99;FRE;Z;20171214_175556.902 ;FREZ14-12-2017_17:55:52.196;1;2021-07-04 23:27:26.570 ;4Testing;2017-12-14T17:55:56.902Z;2017-12-14T17:55:57.672Z;0;0;0;217538;c;0002-07-21T00:00:00Z;sin comentario;1;3.768;14-12-2017 17:56;1
2593;99;SHG;Z;20171214_175556.902 ;SHGZ14-12-2017_17:55:53.346;1;2021-07-04 23:27:26.571 ;4Testing;2017-12-14T17:55:57.132Z;2017-12-14T17:55:58.793Z;0;0;0;192709;c;0002-07-21T00:00:00Z;sin comentario;1;35.338;14-12-2017 17:56;1
2594;99;FRE;Z;20171214_180853.093 ;FREZ14-12-2017_18:08:42.111;1;2021-07-04 23:27:26.572 ;4Testing;2017-12-14T18:08:53.093Z;2017-12-14T18:09:13.416Z;0;0;0;14951;c;0002-07-21T00:00:00Z;sin comentario;1;46.047;14-12-2017 18:09;1
2595;99;SHG;Z;20171214_180959.059 ;SHGZ14-12-2017_18:08:56.801;1;2021-07-04 23:27:26.574 ;4Testing;2017-12-14T18:09:59.059Z;2017-12-14T18:08:57.061Z;0;0;0;-0.85886;c;0002-07-21T00:00:00Z;sin comentario;1;33.471;14-12-2017 18:09;1
2596;99;FRE;Z;20171214_181210.268 ;FREZ14-12-2017_18:11:23.138;1;2021-07-04 23:27:26.575 ;4Testing;2017-12-14T18:12:10.268Z;2017-12-14T18:11:24.491Z;0;0;0;-13646;c;0002-07-21T00:00:00Z;sin comentario;1;2.312;14-12-2017 18:11;1
2597;99;FRE;Z;20171214_181819.988 ;FREZ14-12-2017_18:17:30.541;1;2021-07-04 23:27:26.576 ;4Testing;2017-12-14T18:18:19.988Z;2017-12-14T18:18:19.668Z;0;0;0;65147;c;0002-07-21T00:00:00Z;sin comentario;1;62.729;14-12-2017 18:17;1
2598;99;FU2;Z;20171214_182335.653 ;FU2Z14-12-2017_18:23:30.543;1;2021-07-04 23:27:26.577 ;4Testing;2017-12-14T18:23:35.653Z;2017-12-14T18:23:35.403Z;0;0;0;-4718;c;0002-07-21T00:00:00Z;sin comentario;1;16.786;14-12-2017 18:23;1
2599;99;FRE;Z;20171214_182902.792 ;FREZ14-12-2017_18:28:58.507;1;2021-07-04 23:27:26.578 ;4Testing;2017-12-14T18:29:02.792Z;2017-12-14T18:29:03.422Z;0;0;0;209356;c;0002-07-21T00:00:00Z;sin comentario;1;25.673;14-12-2017 18:29;1
2600;99;SHG;Z;20171214_182902.792 ;SHGZ14-12-2017_18:29:00.157;1;2021-07-04 23:27:26.579 ;4Testing;2017-12-14T18:29:03.762Z;2017-12-14T18:29:05.182Z;0;0;0;232784;c;0002-07-21T00:00:00Z;sin comentario;1;42.045;14-12-2017 18:29;1
2601;99;FRE;Z;20171214_183608.892 ;FREZ14-12-2017_18:36:04.488;1;2021-07-04 23:27:26.580 ;4Testing;2017-12-14T18:36:08.892Z;2017-12-14T18:36:10.092Z;0;0;0;281988;c;0002-07-21T00:00:00Z;sin comentario;1;98.048;14-12-2017 18:38;1
2602;99;SHG;Z;20171214_183608.892 ;SHGZ14-12-2017_18:36:04.668;1;2021-07-04 23:27:26.581 ;4Testing;2017-12-14T18:36:09.042Z;2017-12-14T18:36:10.642Z;0;0;0;269588;c;0002-07-21T00:00:00Z;sin comentario;1;43.182;14-12-2017 18:36;1
2603;99;SHG;Z;20171214_183728.428 ;SHGZ14-12-2017_18:36:36.098;1;2021-07-04 23:27:26.583 ;4Testing;2017-12-14T18:37:28.428Z;2017-12-14T18:37:29.339Z;0;0;0;-30788;c;0002-07-21T00:00:00Z;sin comentario;1;45.641;14-12-2017 18:37;1
2604;99;CHS;Z;20171214_183728.428 ;CHSZ14-12-2017_18:37:01.737;1;2021-07-04 23:27:26.584 ;4Testing;2017-12-14T18:37:29.985Z;2017-12-14T18:37:31.016Z;0;0;0;-154567;c;0002-07-21T00:00:00Z;sin comentario;1;24.455;14-12-2017 18:37;1
2605;99;NBL;Z;20171214_183728.428 ;NBLZ14-12-2017_18:37:02.227;1;2021-07-04 23:27:26.588 ;4Testing;2017-12-14T18:37:30.255Z;2017-12-14T18:37:30.505Z;0;0;0;-69428;c;0002-07-21T00:00:00Z;sin comentario;1;2.18;14-12-2017 18:37;1
2606;99;CHS;Z;20171214_183821.969 ;CHSZ14-12-2017_18:37:25.517;1;2021-07-04 23:27:26.588 ;4Testing;2017-12-14T18:38:21.969Z;2017-12-14T18:37:30.792Z;0;0;0;-0.52956;c;0002-07-21T00:00:00Z;sin comentario;1;24.455;14-12-2017 18:37;1
2607;99;FRE;Z;20171214_184003.058 ;FREZ14-12-2017_18:39:15.315;1;2021-07-04 23:27:26.589 ;4Testing;2017-12-14T18:40:03.058Z;2017-12-14T18:39:40.745Z;0;0;0;-28781;c;0002-07-21T00:00:00Z;sin comentario;1;56.338;14-12-2017 18:39;1
2608;99;SHG;Z;20171214_184024.118 ;SHGZ14-12-2017_18:39:35.004;1;2021-07-04 23:27:26.590 ;4Testing;2017-12-14T18:40:24.118Z;2017-12-14T18:39:30.681Z;0;0;0;-0.30027;c;0002-07-21T00:00:00Z;sin comentario;1;23.887;14-12-2017 18:39;1
2609;99;FRE;Z;20171214_184056.639 ;FREZ14-12-2017_18:40:05.724;1;2021-07-04 23:27:26.591 ;4Testing;2017-12-14T18:40:56.639Z;2017-12-14T18:40:06.491Z;0;0;0;4147;c;0002-07-21T00:00:00Z;sin comentario;1;20.912;14-12-2017 18:40;1
2610;99;FRE;Z;20171214_184134.246 ;FREZ14-12-2017_18:41:01.423;1;2021-07-04 23:27:26.592 ;4Testing;2017-12-14T18:41:34.246Z;2017-12-14T18:41:02.491Z;0;0;0;-28905;c;0002-07-21T00:00:00Z;sin comentario;1;20.797;14-12-2017 18:41;1
2611;99;FU2;Z;20171214_184317.812 ;FU2Z14-12-2017_18:43:12.430;1;2021-07-04 23:27:26.593 ;4Testing;2017-12-14T18:43:17.812Z;2017-12-14T18:43:18.643Z;0;0;0;374079;c;0002-07-21T00:00:00Z;sin comentario;1;888.232;14-12-2017 18:43;1
2612;99;CHS;Z;20171214_184317.812 ;CHSZ14-12-2017_18:43:12.600;1;2021-07-04 23:27:26.594 ;4Testing;2017-12-14T18:43:17.932Z;2017-12-14T18:43:18.532Z;0;0;0;336618;c;0002-07-21T00:00:00Z;sin comentario;1;358.813;14-12-2017 18:43;1
2613;99;NBL;Z;20171214_184317.812 ;NBLZ14-12-2017_18:43:12.940;1;2021-07-04 23:27:26.595 ;4Testing;2017-12-14T18:43:18.202Z;2017-12-14T18:43:19.472Z;0;0;0;361687;c;0002-07-21T00:00:00Z;sin comentario;1;214.316;14-12-2017 18:43;1
2614;99;SHG;Z;20171214_184317.812 ;SHGZ14-12-2017_18:43:12.960;1;2021-07-04 23:27:26.596 ;4Testing;2017-12-14T18:43:18.292Z;2017-12-14T18:43:18.842Z;0;0;0;368981;c;0002-07-21T00:00:00Z;sin comentario;1;403.316;14-12-2017 18:43;1
2615;99;FRE;Z;20171214_184317.812 ;FREZ14-12-2017_18:43:13.260;1;2021-07-04 23:27:26.597 ;4Testing;2017-12-14T18:43:18.562Z;2017-12-14T18:43:19.652Z;0;0;0;362091;c;0002-07-21T00:00:00Z;sin comentario;1;142.737;14-12-2017 18:43;1
2616;99;SHG;Z;20171214_185207.852 ;SHGZ14-12-2017_18:52:04.489;1;2021-07-04 23:27:26.598 ;4Testing;2017-12-14T18:52:07.852Z;2017-12-14T18:52:09.832Z;0;0;0;237826;c;0002-07-21T00:00:00Z;sin comentario;1;37.846;14-12-2017 18:52;1
2617;99;FRE;Z;20171214_185207.852 ;FREZ14-12-2017_18:52:04.599;1;2021-07-04 23:27:26.599 ;4Testing;2017-12-14T18:52:08.202Z;2017-12-14T18:52:10.852Z;0;0;0;253145;c;0002-07-21T00:00:00Z;sin comentario;1;61.798;14-12-2017 18:52;1
2618;99;CHS;Z;20171214_185207.852 ;CHSZ14-12-2017_18:52:05.529;1;2021-07-04 23:27:26.599 ;4Testing;2017-12-14T18:52:08.972Z;2017-12-14T18:52:10.132Z;0;0;0;177173;c;0002-07-21T00:00:00Z;sin comentario;1;24.159;14-12-2017 18:52;1
2619;99;NBL;Z;20171214_185207.852 ;NBLZ14-12-2017_18:52:06.679;1;2021-07-04 23:27:26.600 ;4Testing;2017-12-14T18:52:09.192Z;2017-12-14T18:52:12.132Z;0;0;0;174879;c;0002-07-21T00:00:00Z;sin comentario;1;28.069;14-12-2017 18:52;1
2620;99;SHG;Z;20171214_185439.912 ;SHGZ14-12-2017_18:54:38.816;1;2021-07-04 23:27:26.601 ;4Testing;2017-12-14T18:54:39.912Z;2017-12-14T18:54:42.662Z;0;0;0;159597;c;0002-07-21T00:00:00Z;sin comentario;1;16.866;14-12-2017 18:54;1
2621;99;FRE;Z;20171214_185439.912 ;FREZ14-12-2017_18:54:37.586;1;2021-07-04 23:27:26.602 ;4Testing;2017-12-14T18:54:41.432Z;2017-12-14T18:54:42.752Z;0;0;0;171522;c;0002-07-21T00:00:00Z;sin comentario;1;23.204;14-12-2017 18:54;1
2622;99;SHG;Z;20171214_190108.642 ;SHGZ14-12-2017_19:01:06.069;1;2021-07-04 23:27:26.603 ;4Testing;2017-12-14T19:01:08.642Z;2017-12-14T19:01:10.922Z;0;0;0;17129;c;0002-07-21T00:00:00Z;sin comentario;1;22.476;14-12-2017 19:01;1
2623;99;FRE;Z;20171214_190108.642 ;FREZ14-12-2017_19:01:06.609;1;2021-07-04 23:27:26.604 ;4Testing;2017-12-14T19:01:10.132Z;2017-12-14T19:01:11.602Z;0;0;0;134296;c;0002-07-21T00:00:00Z;sin comentario;1;27.477;14-12-2017 19:01;1
2624;99;SHG;Z;20171214_190442.962 ;SHGZ14-12-2017_19:04:39.754;1;2021-07-04 23:27:26.604 ;4Testing;2017-12-14T19:04:42.962Z;2017-12-14T19:05:01.574Z;0;0;0;20781;c;0002-07-21T00:00:00Z;sin comentario;1;25.005;14-12-2017 19:05;1
2625;99;FRE;Z;20171214_190500.954 ;FREZ14-12-2017_19:04:38.654;1;2021-07-04 23:27:26.605 ;4Testing;2017-12-14T19:05:00.954Z;2017-12-14T19:05:02.785Z;0;0;0;-70689;c;0002-07-21T00:00:00Z;sin comentario;1;35.732;14-12-2017 19:05;1
2626;99;SHG;Z;20171214_190540.335 ;SHGZ14-12-2017_19:05:15.664;1;2021-07-04 23:27:26.606 ;4Testing;2017-12-14T19:05:40.335Z;2017-12-14T19:05:11.901Z;0;0;0;-30116;c;0002-07-21T00:00:00Z;sin comentario;1;19.784;14-12-2017 19:05;1
2627;99;FRE;Z;20171214_190630.269 ;FREZ14-12-2017_19:05:39.163;1;2021-07-04 23:27:26.607 ;4Testing;2017-12-14T19:06:30.269Z;2017-12-14T19:05:46.292Z;0;0;0;-64885;c;0002-07-21T00:00:00Z;sin comentario;1;26.825;14-12-2017 19:05;1
2628;99;FRE;Z;20171214_190656.439 ;FREZ14-12-2017_19:06:01.623;1;2021-07-04 23:27:26.608 ;4Testing;2017-12-14T19:06:56.439Z;2017-12-14T19:06:03.482Z;0;0;0;-35521;c;0002-07-21T00:00:00Z;sin comentario;1;23.273;14-12-2017 19:06;1
2629;99;FRE;Z;20171214_190719.642 ;FREZ14-12-2017_19:07:15.281;1;2021-07-04 23:27:26.608 ;4Testing;2017-12-14T19:07:19.642Z;2017-12-14T19:07:20.272Z;0;0;0;126139;c;0002-07-21T00:00:00Z;sin comentario;1;25.104;14-12-2017 19:07;1
2630;99;SHG;Z;20171214_191949.062 ;SHGZ14-12-2017_19:19:47.066;1;2021-07-04 23:27:26.609 ;4Testing;2017-12-14T19:19:49.062Z;2017-12-14T19:19:51.962Z;0;0;0;181083;c;0002-07-21T00:00:00Z;sin comentario;1;22.466;14-12-2017 19:19;1
2631;99;FRE;Z;20171214_191949.062 ;FREZ14-12-2017_19:19:45.526;1;2021-07-04 23:27:26.610 ;4Testing;2017-12-14T19:19:50.172Z;2017-12-14T19:19:51.072Z;0;0;0;266876;c;0002-07-21T00:00:00Z;sin comentario;1;35.174;14-12-2017 19:19;1
2632;99;FU2;Z;20171214_193040.382 ;FU2Z14-12-2017_19:30:38.653;1;2021-07-04 23:27:26.611 ;4Testing;2017-12-14T19:30:40.382Z;2017-12-14T19:30:43.582Z;0;0;0;-114852;c;0002-07-21T00:00:00Z;sin comentario;1;20.095;14-12-2017 19:30;1
2633;99;FRE;Z;20171214_193234.412 ;FREZ14-12-2017_19:32:30.841;1;2021-07-04 23:27:26.612 ;4Testing;2017-12-14T19:32:34.412Z;2017-12-14T19:32:40.653Z;0;0;0;70612;c;0002-07-21T00:00:00Z;sin comentario;1;46.044;14-12-2017 19:32;1
2634;99;SHG;Z;20171214_193234.412 ;SHGZ14-12-2017_19:32:31.201;1;2021-07-04 23:27:26.612 ;4Testing;2017-12-14T19:32:35.362Z;2017-12-14T19:32:37.082Z;0;0;0;82901;c;0002-07-21T00:00:00Z;sin comentario;1;47.009;14-12-2017 19:32;1
2635;99;NBL;Z;20171214_193234.412 ;NBLZ14-12-2017_19:32:31.751;1;2021-07-04 23:27:26.613 ;4Testing;2017-12-14T19:32:36.072Z;2017-12-14T19:32:38.983Z;0;0;0;43038;c;0002-07-21T00:00:00Z;sin comentario;1;24.766;14-12-2017 19:32;1
2636;99;CHS;Z;20171214_193234.412 ;CHSZ14-12-2017_19:32:32.421;1;2021-07-04 23:27:26.614 ;4Testing;2017-12-14T19:32:36.162Z;2017-12-14T19:32:37.842Z;0;0;0;80942;c;0002-07-21T00:00:00Z;sin comentario;1;24.303;14-12-2017 19:32;1
2637;99;SHG;Z;20171214_193540.363 ;SHGZ14-12-2017_19:35:36.697;1;2021-07-04 23:27:26.615 ;4Testing;2017-12-14T19:35:40.363Z;2017-12-14T19:35:41.633Z;0;0;0;155917;c;0002-07-21T00:00:00Z;sin comentario;1;23.005;14-12-2017 19:35;1
